bldStatus,bldStatusId,bldBlkTot,bldBlk,bndrywallType,bndryWallTypeId,clsrmsInst,othrooms,clsrmsGd,clsrmsGdPpu,clsrmsGdKuc,clsrmsGdTnt,clsrmsMin,clsrmsMinPpu,clsrmsMinKun,clsrmsMinTnt,clsrmsMaj,clsrmsMajPpu,clsrmsMajKuc,clsrmsMajTnt,toiletYn,toiletb,toiletbFun,toiletg,toiletgFun,toiletbCwsnFun,toiletgCwsnFun,urinalsb,urinalsg,handwashYn,handwashYnDesc,drinkWaterYn,drinkWaterYnDesc,handwashMealYn,handwashMealYnDesc,electricityYn,electricityYnDesc,solarpanelYn,solarpanelYnDesc,libraryYn,libraryYnDesc,playgroundYn,playgroundYnDesc,medchkYn,medchkYnDesc,rampsYn,rampsYnDesc,handrailsYn,handrailsYnDesc,stusHvFurnt,integratedLabYn,tinkeringLabYn,laptopTot,tabletsTot,tabletsFun,desktopFun,digiBoardTot,projectorTot,printerTot,internetYn,internetYnDesc,rainHarvestYnDesc,hmRoomYn,hmRoomYnDesc,ictLabYn,ictLabYnDesc,accessDthYn,accessDthYnDesc,rainHarvestYn,schoolId,yearId,yearDesc,stateId,districtId,districtName,blockId,blockName,schoolName
3-Government,3,2,2,1-Pucca,1,8,1,8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,1,2,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,1,1-Yes,1,1-Yes,0,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,1,1-Yes,9,NA,2,2-No,2,2488633,10,2023-24,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS BURJ TOLA LAXMIPUR MAHTABTOLA
3-Government,3,7,5,5-No Boundary walls,5,10,1,10,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,2,2,2,2-No,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,2,2-No,1,1-Yes,2,2-No,0,9,9,0,0,0,0,0,0,0,2,2-No,2-No,1,1-Yes,9,NA,2,2-No,2,2446147,10,2023-24,110,2008,KISHANGANJ,20095,KISHANGANJ,PS SAROGORA WEST
3-Government,3,1,1,5-No Boundary walls,5,4,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,1,1-Yes,2,2-No,1,1-Yes,1,1-Yes,0,9,9,0,0,0,0,0,0,0,2,2-No,2-No,2,2-No,9,NA,2,2-No,2,2451240,10,2023-24,110,2008,KISHANGANJ,20101,KOCHADHAMAN,SHAUKAT ALI NPS NAYEEM TOLA KASHIBARI
3-Government,3,5,2,5-No Boundary walls,5,8,1,8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,2,2-No,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,2,2-No,2,2-No,9,NA,0,9,9,0,0,0,0,0,0,0,2,2-No,2-No,1,1-Yes,9,NA,2,2-No,2,2476923,10,2023-24,110,2008,KISHANGANJ,20095,KISHANGANJ,P S HALAMALA DAKSHIN TOLA
3-Government,3,6,5,7-Partial,7,8,10,5,0,0,0,3,0,0,0,0,0,0,0,1,5,3,4,3,0,0,1,1,2,2-No,1,1-Yes,2,2-No,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,1,1-Yes,2,2-No,50,9,9,0,0,0,0,0,0,0,2,2-No,2-No,2,2-No,9,NA,2,2-No,2,2446146,10,2023-24,110,2008,KISHANGANJ,20095,KISHANGANJ,MS ODRA GHAT
3-Government,3,3,3,5-No Boundary walls,5,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,0,0,2,2,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,1,1-Yes,1,1-Yes,2,2-No,0,9,9,0,0,0,0,0,0,0,2,2-No,2-No,2,2-No,9,NA,2,2-No,2,2409993,10,2023-24,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS BALUWABARI
3-Government,3,1,1,1-Pucca,1,5,4,3,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,1,0,0,1,1,2,2-No,1,1-Yes,2,2-No,1,1-Yes,2,2-No,2,2-No,2,2-No,1,1-Yes,2,2-No,9,NA,0,9,9,0,0,0,0,0,0,0,2,2-No,2-No,2,2-No,9,NA,2,2-No,2,2407189,10,2023-24,110,2008,KISHANGANJ,20097,POTHIA,N.P.S MIRCHAI BASTI
3-Government,3,4,2,1-Pucca,1,10,1,10,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,0,0,2,2,2,2-No,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,2,2-No,2,2-No,1,1-Yes,2,2-No,0,9,9,0,0,0,0,0,0,0,2,2-No,2-No,1,1-Yes,9,NA,2,2-No,2,2478477,10,2023-24,110,2008,KISHANGANJ,20095,KISHANGANJ,PS AADIWASI TOLA CHAKLA
3-Government,3,1,1,5-No Boundary walls,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,1,1-Yes,1,1-Yes,2,2-No,1,1-Yes,1,1-Yes,0,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,1,1-Yes,9,NA,2,2-No,2,2411696,10,2023-24,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS CHAIN MANGURA
3-Government,3,2,2,1-Pucca,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,0,0,2,2,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,1,1-Yes,1,1-Yes,2,2-No,0,9,9,0,0,0,0,0,0,0,2,2-No,2-No,2,2-No,9,NA,2,2-No,2,2464574,10,2023-24,110,2008,KISHANGANJ,20100,BAHADURGANJ,PS SATAL NIHAL BHAG
3-Government,3,3,3,5-No Boundary walls,5,6,0,3,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,2,2-No,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,1,1-Yes,1,1-Yes,0,9,9,0,0,0,0,0,0,0,2,2-No,2-No,2,2-No,9,NA,2,2-No,2,2477511,10,2023-24,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS HALDAWAN
1-Private,1,4,3,1-Pucca,1,10,2,6,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,1,1-Yes,1,1-Yes,2,2-No,2,2-No,9,NA,200,9,9,0,0,0,0,0,0,0,2,2-No,2-No,1,1-Yes,9,NA,2,2-No,2,2499291,10,2023-24,110,2008,KISHANGANJ,20101,KOCHADHAMAN,SHINING PUBLIC SCHOOL
3-Government,3,9,9,5-No Boundary walls,5,9,9,9,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,2,2-No,1,1-Yes,2,2-No,2,2-No,1,1-Yes,2,2-No,2,2-No,9,NA,100,9,9,0,0,0,10,0,0,0,2,2-No,2-No,1,1-Yes,9,NA,2,2-No,2,2439329,10,2023-24,110,2008,KISHANGANJ,20098,THAKURGANJ,MS PANCHGACHHI
3-Government,3,0,0,1-Pucca,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2-No,2,2-No,2,2-No,2,2-No,2,2-No,2,2-No,2,2-No,2,2-No,2,2-No,9,NA,0,9,9,0,0,0,0,0,0,0,2,2-No,2-No,2,2-No,9,NA,2,2-No,2,2443557,10,2023-24,110,2008,KISHANGANJ,20096,TERHA GACHH,NPS BALUWADANGI ADIWASI TOLA
3-Government,3,1,1,5-No Boundary walls,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,1,1-Yes,1,1-Yes,2,2-No,0,9,9,0,0,0,0,0,0,0,2,2-No,2-No,2,2-No,9,NA,2,2-No,2,2476088,10,2023-24,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS MIRDHAN DANGHI SEMESWAR
3-Government,3,1,1,1-Pucca,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,1,1-Yes,2,2-No,2,2-No,1,1-Yes,1,1-Yes,0,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,2,2-No,9,NA,2,2-No,2,2454451,10,2023-24,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS AADIWASI TOLA LAXMIPUR
3-Government,3,1,1,1-Pucca,1,4,0,2,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,2,2-No,9,NA,0,9,9,0,0,0,0,0,0,0,2,2-No,2-No,2,2-No,9,NA,2,2-No,2,2413892,10,2023-24,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS CHAIN PUR
3-Government,3,0,0,5-No Boundary walls,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,2,2-No,2,2-No,1,1-Yes,2,2-No,0,9,9,0,0,0,0,0,0,0,2,2-No,2-No,1,1-Yes,9,NA,2,2-No,2,2475592,10,2023-24,110,2008,KISHANGANJ,20095,KISHANGANJ,PS SATBHITTA MAJHIA
2-Rented,2,1,1,1-Pucca,1,13,6,13,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,0,0,8,10,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,1,1-Yes,2,2-No,2,2-No,2,2-No,9,NA,1,9,9,1,0,0,5,0,0,1,1,1-Yes,2-No,1,1-Yes,9,NA,2,2-No,2,2410029,10,2023-24,110,2008,KISHANGANJ,20095,KISHANGANJ,SHISHU NIKETAN SCHOOL
3-Government,3,2,2,5-No Boundary walls,5,6,6,3,0,0,0,1,0,0,0,2,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,1,1-Yes,1,1-Yes,2,2-No,2,2-No,9,NA,40,9,9,0,0,0,0,0,0,0,2,2-No,2-No,1,1-Yes,9,NA,2,2-No,2,2489643,10,2023-24,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS HALDIKHORA BANKTOLA
3-Government,3,5,2,7-Partial,7,12,1,12,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,6,6,1,1-Yes,1,1-Yes,2,2-No,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,1,1-Yes,2,2-No,190,9,9,0,0,0,0,0,0,0,2,2-No,2-No,1,1-Yes,9,NA,2,2-No,2,2477759,10,2023-24,110,2008,KISHANGANJ,20095,KISHANGANJ,MS PANISAL
3-Government,3,1,1,5-No Boundary walls,5,3,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,2,2-No,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,1,1-Yes,2,2-No,1,1-Yes,2,2-No,0,9,9,0,0,0,0,0,0,0,2,2-No,2-No,1,1-Yes,9,NA,2,2-No,2,2416892,10,2023-24,110,2008,KISHANGANJ,20097,POTHIA,N.P.S BANBARI-II
3-Government,3,1,1,5-No Boundary walls,5,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,2,0,0,2,2,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,1,1-Yes,1,1-Yes,1,1-Yes,0,9,9,0,0,0,0,0,0,0,2,2-No,2-No,2,2-No,9,NA,2,2-No,2,2469601,10,2023-24,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS MOHAMMAD NAGAR
3-Government,3,1,1,5-No Boundary walls,5,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,0,9,9,0,0,0,0,0,0,0,2,2-No,2-No,2,2-No,9,NA,2,2-No,2,2446158,10,2023-24,110,2008,KISHANGANJ,20100,BAHADURGANJ,PS AAM BARI
3-Government,3,5,2,1-Pucca,1,8,1,8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,1,1-Yes,2,2-No,0,9,9,0,0,0,0,0,0,0,2,2-No,1-Yes,1,1-Yes,9,NA,2,2-No,1,2424878,10,2023-24,110,2008,KISHANGANJ,20095,KISHANGANJ,PS CHAMAGRAM
3-Government,3,5,3,1-Pucca,1,10,1,10,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,1,1-Yes,2,2-No,0,9,9,0,0,0,0,0,0,0,2,2-No,2-No,1,1-Yes,9,NA,2,2-No,2,2436516,10,2023-24,110,2008,KISHANGANJ,20095,KISHANGANJ,PS SATIGHATA  CHOUNDI
3-Government,3,8,8,1-Pucca,1,9,2,7,0,0,0,0,0,0,0,2,0,0,0,1,3,3,3,3,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,1,1-Yes,2,2-No,2,2-No,1,1-Yes,1,1-Yes,100,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,2,2-No,9,NA,2,2-No,2,2414968,10,2023-24,110,2008,KISHANGANJ,20099,DIGHAL BANK,SOHAN MS DHANTOLA
3-Government,3,1,1,5-No Boundary walls,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,2,2-No,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,1,1-Yes,2,2-No,0,9,9,0,0,0,0,0,0,0,2,2-No,2-No,1,1-Yes,9,NA,2,2-No,2,2471690,10,2023-24,110,2008,KISHANGANJ,20097,POTHIA,P.S HALIM NAGAR DANGI BASTI
1-Private,1,1,1,1-Pucca,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,2,2-No,2,2-No,2,2-No,9,NA,0,9,9,0,0,0,0,0,0,0,2,2-No,2-No,2,2-No,9,NA,2,2-No,2,2446964,10,2023-24,110,2008,KISHANGANJ,20096,TERHA GACHH,MS PATASIDEVI GHANIFULSARA
3-Government,3,5,5,1-Pucca,1,5,5,5,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,0,0,2,2,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,1,1-Yes,2,2-No,2,2-No,9,NA,0,9,9,0,0,0,0,0,0,0,2,2-No,2-No,1,1-Yes,9,NA,2,2-No,2,2472916,10,2023-24,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS BANDARBARI
3-Government,3,1,1,5-No Boundary walls,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,2,2-No,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,2,2-No,1,1-Yes,1,1-Yes,2,2-No,0,9,9,0,0,0,0,0,0,0,2,2-No,2-No,2,2-No,9,NA,2,2-No,2,2447133,10,2023-24,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS MOHAN SINGH GACHH
3-Government,3,3,1,5-No Boundary walls,5,4,0,2,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,1,0,0,0,0,2,2-No,1,1-Yes,2,2-No,1,1-Yes,2,2-No,1,1-Yes,2,2-No,1,1-Yes,1,1-Yes,2,2-No,0,9,9,0,0,0,0,0,0,0,2,2-No,2-No,2,2-No,9,NA,2,2-No,2,2405684,10,2023-24,110,2008,KISHANGANJ,20097,POTHIA,PS ADHIKARI
3-Government,3,2,2,5-No Boundary walls,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,1,1-Yes,2,2-No,1,1-Yes,1,1-Yes,1,1-Yes,0,9,9,0,0,0,0,0,0,0,2,2-No,2-No,2,2-No,9,NA,2,2-No,2,2475819,10,2023-24,110,2008,KISHANGANJ,20100,BAHADURGANJ,PS CHANDWAR KHATIYATOLI
3-Government,3,1,1,1-Pucca,1,5,0,4,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,1,1-Yes,2,2-No,2,2-No,1,1-Yes,1,1-Yes,0,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,2,2-No,9,NA,2,2-No,2,2476241,10,2023-24,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS  SATMEDHI
3-Government,3,6,6,1-Pucca,1,6,3,4,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,1,1-Yes,1,1-Yes,2,2-No,0,9,9,0,0,0,0,0,0,0,2,2-No,"3-Yes, but not Functional",2,2-No,9,NA,2,2-No,3,2453948,10,2023-24,110,2008,KISHANGANJ,20101,KOCHADHAMAN,SONA DEVI PS BAGALBARI  UTTARTOLA
3-Government,3,1,1,5-No Boundary walls,5,3,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,1,1-Yes,2,2-No,1,1-Yes,1,1-Yes,0,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,1,1-Yes,9,NA,2,2-No,2,2455821,10,2023-24,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS HANDIPOKHAR
3-Government,3,5,5,1-Pucca,1,8,3,2,0,0,0,3,0,0,0,3,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,1,1-Yes,1,1-Yes,250,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,1,1-Yes,9,NA,2,2-No,2,2487184,10,2023-24,110,2008,KISHANGANJ,20099,DIGHAL BANK,MS PATHERGHATTI
3-Government,3,1,1,5-No Boundary walls,5,4,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,2,2-No,1,1-Yes,2,2-No,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,2,2-No,9,NA,0,9,9,0,0,0,0,0,0,0,2,2-No,2-No,2,2-No,9,NA,2,2-No,2,2461524,10,2023-24,110,2008,KISHANGANJ,20097,POTHIA,N.P.S MOHNIA
4-Government School in a rent free building,4,1,1,5-No Boundary walls,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,2,2-No,1,1-Yes,2,2-No,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,2,2-No,9,NA,0,9,9,0,0,0,0,0,0,0,2,2-No,2-No,2,2-No,9,NA,2,2-No,2,2418973,10,2023-24,110,2008,KISHANGANJ,20097,POTHIA,P.S ADIWASI TOLA JAHANGIRPUR
3-Government,3,2,2,1-Pucca,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,1,1-Yes,2,2-No,0,9,9,0,0,0,0,0,0,0,2,2-No,2-No,2,2-No,9,NA,2,2-No,2,2458523,10,2023-24,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS CHARAIYA
3-Government,3,1,1,5-No Boundary walls,5,5,1,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,1,1-Yes,1,1-Yes,40,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,1,1-Yes,9,NA,2,2-No,2,2413387,10,2023-24,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS SATMEDHI 1
3-Government,3,5,5,5-No Boundary walls,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,0,0,2,2,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,1,1-Yes,2,2-No,2,2-No,9,NA,0,9,9,0,0,0,0,0,0,0,2,2-No,2-No,1,1-Yes,9,NA,2,2-No,2,2462001,10,2023-24,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS BANGLA BANDHA
1-Private,1,4,2,6-Others,6,8,1,8,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,0,0,3,3,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,2,2-No,9,NA,0,9,9,0,0,0,0,0,0,0,2,2-No,2-No,1,1-Yes,9,NA,1,1-Yes,2,2438791,10,2023-24,110,2008,KISHANGANJ,20095,KISHANGANJ,SREE PRAKASH CHAND SCHOOL
3-Government,3,1,1,5-No Boundary walls,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,0,9,9,0,0,0,0,0,0,0,2,2-No,2-No,2,2-No,9,NA,2,2-No,2,2475820,10,2023-24,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS ALAM NAGAR
3-Government,3,2,2,5-No Boundary walls,5,7,1,7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,1,1-Yes,2,2-No,1,1-Yes,1,1-Yes,60,9,9,0,0,0,0,0,0,0,2,2-No,2-No,2,2-No,9,NA,2,2-No,2,2479957,10,2023-24,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS HANUMAN NAGAR KUMHINA
3-Government,3,4,4,2-Pucca but Broken,2,8,2,8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,4,5,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,1,1-Yes,2,2-No,2,2-No,1,1-Yes,2,2-No,915,9,9,0,0,0,1,0,0,1,1,1-Yes,1-Yes,1,1-Yes,9,NA,2,2-No,1,2487014,10,2023-24,110,2008,KISHANGANJ,20095,KISHANGANJ,MS PICHHLA
3-Government,3,2,2,1-Pucca,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,1,1-Yes,2,2-No,9,NA,0,9,9,0,0,0,0,0,0,0,2,2-No,1-Yes,2,2-No,9,NA,2,2-No,1,2431873,10,2023-24,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS BANKU TOLA BIRNIA
3-Government,3,2,2,5-No Boundary walls,5,6,0,4,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,1,1-Yes,2,2-No,2,2-No,2,2-No,9,NA,0,9,9,0,0,0,0,0,0,0,2,2-No,2-No,2,2-No,9,NA,2,2-No,2,2410989,10,2023-24,110,2008,KISHANGANJ,20101,KOCHADHAMAN,NPS MOTIPUR
3-Government,3,2,2,5-No Boundary walls,5,3,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,1,1-Yes,1,1-Yes,0,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,1,1-Yes,9,NA,2,2-No,2,2412446,10,2023-24,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS CHATTAN AADIWASI TOLA
3-Government,3,2,2,1-Pucca,1,6,0,4,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,2,2-No,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,1,1-Yes,2,2-No,2,2-No,9,NA,0,9,9,0,0,0,0,0,0,0,2,2-No,2-No,2,2-No,9,NA,2,2-No,2,2434354,10,2023-24,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS S C Y PASCHIMTOLA BHAGAL
3-Government,3,1,1,1-Pucca,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,2,2-No,2,2-No,2,2-No,9,NA,0,2,2,0,0,0,0,0,0,0,2,2-No,2-No,2,2-No,9,NA,2,2-No,2,2483044,10,2023-24,110,2008,KISHANGANJ,20096,TERHA GACHH,S.S.HIGH SCHOOL BIBIGANJ
3-Government,3,12,12,1-Pucca,1,12,12,12,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,0,0,3,3,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,1,1-Yes,2,2-No,2,2-No,9,NA,300,9,9,0,0,0,10,1,1,1,1,1-Yes,2-No,1,1-Yes,9,NA,2,2-No,2,2439825,10,2023-24,110,2008,KISHANGANJ,20098,THAKURGANJ,MS POWA KHALI
3-Government,3,5,5,5-No Boundary walls,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,0,0,3,3,1,1-Yes,1,1-Yes,2,2-No,1,1-Yes,2,2-No,2,2-No,1,1-Yes,2,2-No,2,2-No,9,NA,0,9,9,0,0,0,0,0,0,0,2,2-No,2-No,1,1-Yes,9,NA,2,2-No,2,2439170,10,2023-24,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS BANSBARI
3-Government,3,6,6,5-No Boundary walls,5,6,6,6,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,0,0,2,2,1,1-Yes,1,1-Yes,2,2-No,1,1-Yes,2,2-No,2,2-No,1,1-Yes,2,2-No,2,2-No,9,NA,0,9,9,0,0,0,0,0,0,0,2,2-No,2-No,1,1-Yes,9,NA,2,2-No,2,2417414,10,2023-24,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS MOUJIDANGI
3-Government,3,2,2,1-Pucca,1,5,0,4,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,3,NA,2,2-No,1,1-Yes,2,2-No,2,2-No,9,NA,0,9,9,0,0,0,0,0,0,0,2,2-No,2-No,2,2-No,9,NA,2,2-No,2,2410215,10,2023-24,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS HARI BHASA
