totalBoy,totalGirl,totalCount,totalTeacherCon,totalTeacherReg,totalTeacherMale,totalTeacherFemale,schoolId,yearId,stateId,districtId,districtName,blockId,blockName,schoolName
38,42,80,0,3,1,2,2436682,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,NPS IDGAH TOLA DAHUABARI
69,55,124,0,3,2,1,2491111,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS SEHAN GAON
118,102,220,0,6,4,2,2441290,11,110,2008,KISHANGANJ,20098,THAKURGANJ,U.M.S.KURIDANGI
136,174,310,0,8,3,5,2405687,11,110,2008,KISHANGANJ,20098,THAKURGANJ,UMS NUNIA TARI
59,68,127,0,3,2,1,2439325,11,110,2008,KISHANGANJ,20097,POTHIA,NPS INDER PUR  II
73,58,131,0,4,4,0,2447556,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,MADRASA HAMIDIA DEVOITER BIRNEA
44,50,94,0,3,2,1,2457275,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS DARNIA WARD NO. 1
95,96,191,0,3,3,0,2473846,11,110,2008,KISHANGANJ,20097,POTHIA,N.P.S GERALOTI
46,25,71,0,2,2,0,2426164,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS AMBARI GHEGHAR TOLA
52,61,113,0,3,0,3,2426419,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS SHAHNAGRA
74,86,160,0,7,2,5,2472910,11,110,2008,KISHANGANJ,20098,THAKURGANJ,UMS KURIMANI
145,179,324,0,6,4,2,2486412,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,UMS PADAM PUR GIRL
52,48,100,0,5,4,1,2465327,11,110,2008,KISHANGANJ,20097,POTHIA,MADRASA HANIFIA KHARKHARI
29,38,67,0,3,3,0,2406190,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,N.P.S DAUWA
57,72,129,0,2,1,1,2486693,11,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS GHERABARI
27,42,69,0,2,2,0,2422222,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS ISLAMTOLA SAMESHWAR
68,80,148,1,4,4,1,2410195,11,110,2008,KISHANGANJ,20095,KISHANGANJ,PS ANDHWAKOL
27,30,57,0,3,1,2,2468852,11,110,2008,KISHANGANJ,20096,TERHA GACHH,P S SHARMATOLI
96,91,187,0,6,4,2,2463386,11,110,2008,KISHANGANJ,20098,THAKURGANJ,U.M.S.KURLIKOT
154,172,326,0,8,3,5,2432863,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,UMS PADAMPUR HAT
30,25,55,0,3,1,2,2477419,11,110,2008,KISHANGANJ,20096,TERHA GACHH,N P S AASHA
57,23,80,0,9,4,5,2453024,11,110,2008,KISHANGANJ,20097,POTHIA,CAREER PUBLIC SCHOOL
15,13,28,0,9,5,4,2503500,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,GOD'S GRACE SCHOOL
55,52,107,0,6,6,0,2489636,11,110,2008,KISHANGANJ,20096,TERHA GACHH,MADARSA FAIYAJJUL ULOOM JAMA MASJID FULWARIA
52,32,84,0,3,1,2,2423002,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS ARUGAON
299,407,706,0,12,12,0,2502066,11,110,2008,KISHANGANJ,20095,KISHANGANJ,UCHH MADHYAMIK VIDYALAY CHAKLA GHAT
34,44,78,0,3,1,2,2447942,11,110,2008,KISHANGANJ,20096,TERHA GACHH,PS ASHA  BHORHA
118,123,241,0,5,1,4,2477584,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,UMS DEORI AMBARI
206,105,311,0,10,5,5,2474711,11,110,2008,KISHANGANJ,20095,KISHANGANJ,CARMEL MISSION SCHOOL
61,26,87,0,8,7,1,2499356,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,GOLDEN PUBLIC SCHOOL
59,92,151,0,2,2,0,2482923,11,110,2008,KISHANGANJ,20097,POTHIA,MADARSA FAIZUL QURAN PHULHARA AMBARI
65,71,136,0,1,1,0,2498268,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,"UCHH MADHYAMIK VIDYALAY, CHIKABARI"
51,57,108,0,1,1,0,2487671,11,110,2008,KISHANGANJ,20096,TERHA GACHH,UMS DEORY KAST KHARRA
50,42,92,0,3,2,1,2429584,11,110,2008,KISHANGANJ,20097,POTHIA,PS BABAN GAACH (BEP)
76,87,163,0,8,2,6,2442714,11,110,2008,KISHANGANJ,20095,KISHANGANJ,CENTRAL ENGLISH SCHOOL
102,56,158,0,12,6,6,2483234,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,GOLDEN PUBLIC SCHOOL
22,24,46,0,2,2,0,2430363,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,N.P.S ABALUGACHH BHOURADAH
69,94,163,0,8,8,0,2488888,11,110,2008,KISHANGANJ,20095,KISHANGANJ,MADARSA FAIZUL ULOOM LOHADANGA
49,52,101,0,3,1,2,2447134,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,NPS ABBAS TOLA GAMHARIA
58,56,114,0,7,4,3,2502523,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,UCHH MADHYAMIK VIDYALAY DAHIBHAT JAGIR
247,210,457,0,8,4,4,2484918,11,110,2008,KISHANGANJ,20098,THAKURGANJ,UMS DERA MARI
69,50,119,0,6,6,0,2431276,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,MADARSA FAIZUL ULOOM RAMPUR 205/195
6,1,7,0,8,5,3,2430424,11,110,2008,KISHANGANJ,20097,POTHIA,CHILD ACADEMY CHHATTARGACHH
35,40,75,0,7,5,2,2420301,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,GOOD WILL PUBLIC SCHOOL
61,54,115,0,3,3,0,2423763,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,NPS ABSAR TOLA PUNAS
47,57,104,0,3,2,1,2491833,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS BABUL TOLA MAJKURI
79,118,197,0,6,6,0,2498236,11,110,2008,KISHANGANJ,20098,THAKURGANJ,"UCHH MADHYAMIK VIDYALAY, DALLE GAON"
138,154,292,0,7,3,4,2424954,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,UMS DEVOTER BIRNIA
28,29,57,0,3,2,1,2406680,11,110,2008,KISHANGANJ,20096,TERHA GACHH,PS BACHCHA POKHRIA
22,34,56,0,5,4,1,2439830,11,110,2008,KISHANGANJ,20098,THAKURGANJ,CHILD LABOUR SCHOOL NAWDWA
321,0,321,0,17,14,3,2464546,11,110,2008,KISHANGANJ,20095,KISHANGANJ,GOVT SC RESIDENTIAL HIGH SCHOOL
76,73,149,0,3,3,0,2475593,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,MADARSA FAIZUL ULUM CHOURASI
35,33,68,0,2,2,0,2420214,11,110,2008,KISHANGANJ,20095,KISHANGANJ,NPS ADIWASI TOLA
196,285,481,0,11,8,3,2502172,11,110,2008,KISHANGANJ,20097,POTHIA,UCHH MADHYAMIK VIDYALAY DALUA HAT
94,85,179,0,6,5,1,2446151,11,110,2008,KISHANGANJ,20096,TERHA GACHH,UMS DHADHAR
53,31,84,0,3,1,2,2462993,11,110,2008,KISHANGANJ,20097,POTHIA,PS  BAGH MARA
32,55,87,0,5,4,1,2451720,11,110,2008,KISHANGANJ,20098,THAKURGANJ,CHILD LABOUR SCHOOL SALGURI
0,197,197,0,17,8,9,2503492,11,110,2008,KISHANGANJ,20095,KISHANGANJ,GOVT ST RESIDENTIAL HIGH SCHOOL
61,114,175,0,5,5,0,2446162,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,MADARSA FAZILATUL ISLAM SHAKOUR
35,15,50,0,2,1,1,2422994,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS ADIWSI TOLA CHARGHARIA
114,176,290,0,11,6,5,2502270,11,110,2008,KISHANGANJ,20097,POTHIA,UCHH MADHYAMIK VIDYALAY DAMAL BARI
307,322,629,0,14,8,6,2487515,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,UMS DHANGARHA
82,76,158,0,2,2,0,2422212,11,110,2008,KISHANGANJ,20097,POTHIA,P.S. BAGH RANI
144,107,251,0,9,6,3,2471278,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,CHILDREN'S ACADEMY
5,1,6,6,0,3,3,2404178,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,GREEN LAND PUBLIC SCHOOL
19,22,41,0,1,1,0,2408812,11,110,2008,KISHANGANJ,20097,POTHIA,MADARSA  FIDAUL ULOOM ATHIA BARI
37,42,79,0,3,1,2,2466400,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS AMBARI SINGHARI
102,110,212,0,10,6,4,2502070,11,110,2008,KISHANGANJ,20095,KISHANGANJ,UCHH MADHYAMIK VIDYALAY DAULA
153,179,332,0,8,5,3,2485336,11,110,2008,KISHANGANJ,20097,POTHIA,UMS DHANTOLA
71,58,129,0,6,5,1,2444715,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,PS BAGICHA EAST   (BEP)
57,59,116,0,6,6,0,2458522,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,MADARSA FURQUANIA DOHAR
18,8,26,0,9,4,5,2460230,11,110,2008,KISHANGANJ,20095,KISHANGANJ,CHILDREN SCIENCE ACADEMY GACHHPARA
121,56,177,0,12,12,0,2471092,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,HAMARA SCHOOL IMAMNAGAR GOPALPUR
26,26,52,0,2,1,1,2454709,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS AMIN TOLA BHOURADAH
127,113,240,0,5,2,3,2412452,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UMS DHAPITOLA HALDIKHORA
156,254,410,0,9,4,5,2501672,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,UCHH MADHYAMIK VIDYALAY DESIATOLI
26,22,48,0,3,2,1,2487518,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS BAGMARA JIWANPUR
30,9,39,0,6,1,5,2485985,11,110,2008,KISHANGANJ,20097,POTHIA,HAQ PUBLIC SCHOOL
420,352,772,0,28,17,11,2453433,11,110,2008,KISHANGANJ,20095,KISHANGANJ,CRESENT PUBLIC SCHOOL
47,55,102,0,6,5,1,2442022,11,110,2008,KISHANGANJ,20095,KISHANGANJ,MADARSA GAUSIA AMINUL ULOOM
31,23,54,0,2,1,1,2453588,11,110,2008,KISHANGANJ,20095,KISHANGANJ,NPS ANDHAWAKOL ADIWASI TOLA
62,140,202,0,9,4,5,2498273,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,"UCHH MADHYAMIK VIDYALAY, DHANGADHA"
79,91,170,0,5,2,3,2445416,11,110,2008,KISHANGANJ,20096,TERHA GACHH,UMS DHAPPAR TOLA
42,42,84,0,1,1,0,2424442,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS ANUSUCHIT JATI TOLA  WARD NO-8 KATHALBARI
75,66,141,0,3,2,1,2485342,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS BAGRA BASTI
195,119,314,0,4,3,1,2464596,11,110,2008,KISHANGANJ,20095,KISHANGANJ,HARITAGE INTERNATIONAL SCHOOL
50,20,70,2,8,7,3,2493529,11,110,2008,KISHANGANJ,20095,KISHANGANJ,DARJEELING BOARDING SCHOOL
41,34,75,0,5,4,1,2493537,11,110,2008,KISHANGANJ,20097,POTHIA,MADARSA GHOSIA TALBASTI-O-BHATBARI
245,232,477,0,3,2,1,2501773,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UCHH MADHYAMIK VIDYALAY DHANPAT GANJ
69,84,153,0,7,5,2,2405683,11,110,2008,KISHANGANJ,20097,POTHIA,UMS  DHEKI PARA
40,54,94,0,2,2,0,2427905,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,N.P.S ASGARI SAMITI TOLA (DAKSHIN BHAG)
44,65,109,0,3,1,2,2408811,11,110,2008,KISHANGANJ,20097,POTHIA,PS  BAHAWAL GACHH
38,47,85,0,2,2,0,2448079,11,110,2008,KISHANGANJ,20098,THAKURGANJ,MADARSA GOSIYA IFADTUL MUSLEEM KADOGAWON
324,135,459,16,1,8,9,2464293,11,110,2008,KISHANGANJ,20095,KISHANGANJ,DELHI PUBLIC SCHOOL
93,101,194,0,2,2,0,2465782,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,HEDAYATUL ISLAMCHUNAMARI
140,215,355,0,11,8,3,2501767,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UCHH MADHYAMIK VIDYALAY DHANPURA
99,108,207,0,8,4,4,2410971,11,110,2008,KISHANGANJ,20095,KISHANGANJ,U.M.S DHEKSARA
23,23,46,0,4,2,2,2412454,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,NPS ASURA
50,62,112,0,8,5,3,2403415,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,DESHIYA TOLI INTERNATIONAL SCHOOL
17,10,27,0,9,0,9,2503498,11,110,2008,KISHANGANJ,20095,KISHANGANJ,HELLO KIDS SCHOOL
55,66,121,0,4,4,0,2445414,11,110,2008,KISHANGANJ,20096,TERHA GACHH,MADARSA GULSHAN AZMER KHANKA GHAFFARIA FARHABARI
37,34,71,0,3,1,2,2433613,11,110,2008,KISHANGANJ,20095,KISHANGANJ,PS BAHERAKOLA-1
103,130,233,0,9,3,6,2501514,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,UCHH MADHYAMIK VIDYALAY DHIM TOLA
83,112,195,0,5,5,0,2451236,11,110,2008,KISHANGANJ,20098,THAKURGANJ,UMS DHOBI BHITA
21,24,45,0,1,1,0,2449392,11,110,2008,KISHANGANJ,20097,POTHIA,N.P.S ATHIA BARI DAKSHIN TOLA
13,7,20,0,2,2,0,2458781,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS BAIJHNATH PALSA
99,85,184,0,5,5,0,2418369,11,110,2008,KISHANGANJ,20098,THAKURGANJ,MADARSA GULSHAN-E-GHOUSIA IDGAH
118,67,185,0,7,5,2,2431927,11,110,2008,KISHANGANJ,20095,KISHANGANJ,DESH RATNA PUBLIC SCHOOL KISHANGANJ
365,587,952,0,16,12,4,2451712,11,110,2008,KISHANGANJ,20097,POTHIA,HIGH SCHOOL AZAD NAGAR CHHATTARGACHH
112,65,177,1,7,6,2,2502531,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,UCHH MADHYAMIK VIDYALAY DOGIRJA
152,152,304,0,7,6,1,2473405,11,110,2008,KISHANGANJ,20097,POTHIA,UMS  DHOBI DANGA
61,64,125,0,2,0,2,2463000,11,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS AWALGACHH
60,60,120,0,4,2,2,2477585,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS BAIRBANNA
102,58,160,0,11,6,5,2464205,11,110,2008,KISHANGANJ,20095,KISHANGANJ,DR. KALAM MEMORIAL ACADEMY
180,250,430,0,6,5,1,2472070,11,110,2008,KISHANGANJ,20098,THAKURGANJ,HIGH SCHOOL CHURLI
38,46,84,0,6,6,0,2417872,11,110,2008,KISHANGANJ,20098,THAKURGANJ,MADARSA HEDAYATUL ISLAM
81,146,227,0,9,7,2,2501878,11,110,2008,KISHANGANJ,20098,THAKURGANJ,UCHH MADHYAMIK VIDYALAY DOODHAUTI
149,141,290,1,8,3,6,2466582,11,110,2008,KISHANGANJ,20097,POTHIA,UMS  DHOBINIA
38,42,80,0,3,1,2,2458780,11,110,2008,KISHANGANJ,20097,POTHIA,NPS AZAD NAGAR GOWABARI
52,44,96,0,3,1,2,2455065,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS BAISA
24,22,46,0,1,1,0,2468868,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,EFADATUL MUSLEMINE BARBATTA
368,497,865,0,15,10,5,2419098,11,110,2008,KISHANGANJ,20098,THAKURGANJ,HIGH SCHOOL POWAKHALI
84,99,183,0,5,5,0,2490350,11,110,2008,KISHANGANJ,20096,TERHA GACHH,MADARSAHEMAYATUL ISLAM IDGAH DORIA LODHABARI
77,146,223,0,7,3,4,2498234,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,"UCHH MADHYAMIK VIDYALAY, EKRA"
136,171,307,0,6,4,2,2478495,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UMS DHOOM BASTI
56,73,129,0,2,1,1,2468859,11,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS AZAMNAGAR KHAIRBARI
61,76,137,0,5,5,0,2458864,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,MADARSA HIFZUL AQUE DUL HAQQUA KANHIYABARI
11,1,12,0,8,5,3,2505865,11,110,2008,KISHANGANJ,20098,THAKURGANJ,ELITE ACADEMY
191,232,423,1,23,16,8,2438523,11,110,2008,KISHANGANJ,20095,KISHANGANJ,HIGH SCHOOL SINGHIA
40,28,68,0,3,2,1,2423755,11,110,2008,KISHANGANJ,20096,TERHA GACHH,PS BAISATOLI KALPIR
64,80,144,0,7,4,3,2502284,11,110,2008,KISHANGANJ,20096,TERHA GACHH,UCHH MADHYAMIK VIDYALAY FARABARI
82,74,156,0,6,3,3,2418365,11,110,2008,KISHANGANJ,20097,POTHIA,U.M.S  DHULA BARI
87,95,182,0,3,1,2,2432872,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,NPS AZIM TOLA BISANPUR
58,42,100,0,1,1,0,2499154,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,MADARSA HIFZUL ULOOM KATHAL BARI
15,9,24,0,4,2,2,2438844,11,110,2008,KISHANGANJ,20095,KISHANGANJ,ELITE PUBLIC SCHOOL
406,169,575,0,21,14,7,2468864,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,"HIGH SCHOOL SONTHA ,KISHANGANJ"
51,53,104,0,3,3,0,2456530,11,110,2008,KISHANGANJ,20096,TERHA GACHH,PS BAISATOLI MATIYARI
170,225,395,0,13,8,5,2501983,11,110,2008,KISHANGANJ,20095,KISHANGANJ,UCHH MADHYAMIK VIDYALAY GACHHPARA
281,303,584,0,13,9,4,2473854,11,110,2008,KISHANGANJ,20098,THAKURGANJ,UMS DHUMGARDH
96,110,206,0,2,1,1,2464810,11,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS BABHANGAON
53,59,112,0,4,4,0,2421204,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,MADARSA HMIDYA KOCHADHAMAN
16,5,21,0,5,2,3,2420878,11,110,2008,KISHANGANJ,20095,KISHANGANJ,EMMANUEL MISSION SCHOOL
390,550,940,0,17,14,3,2443715,11,110,2008,KISHANGANJ,20096,TERHA GACHH,HIGH SCHOOL TERHAGACHH KISHANGANJ
39,20,59,0,3,3,0,2479948,11,110,2008,KISHANGANJ,20095,KISHANGANJ,PS BALIADENGA
341,458,799,0,13,8,5,2501892,11,110,2008,KISHANGANJ,20098,THAKURGANJ,UCHH MADHYAMIK VIDYALAY GALGALIA
133,139,272,0,7,4,3,2458120,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,UMS DIGHAL BANK
16,28,44,0,2,2,0,2483111,11,110,2008,KISHANGANJ,20097,POTHIA,N.P.S BADHAI TOLA
57,9,66,0,4,3,1,2406547,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,ENSIGN PUBLIC SCHOOL
554,458,1012,0,17,14,3,2425994,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,HIGH SCHOOL TULSIA
61,86,147,0,4,4,0,2425466,11,110,2008,KISHANGANJ,20095,KISHANGANJ,MADARSA IJHARUL ULUM GACHHPARA
48,38,86,0,3,2,1,2477583,11,110,2008,KISHANGANJ,20095,KISHANGANJ,PS BALICHUKKA
136,130,266,0,9,4,5,2502520,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,UCHH MADHYAMIK VIDYALAY GANDHARV DANGA
92,115,207,0,7,1,6,2442727,11,110,2008,KISHANGANJ,20095,KISHANGANJ,UMS DILAWAR GANJ
135,137,272,0,7,3,4,2477006,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,NPS BAGALBARI HAATTOLA
30,22,52,0,4,3,1,2431644,11,110,2008,KISHANGANJ,20095,KISHANGANJ,EXPLORATION ENGLISH MEDIUM SCHOOL
3,1,4,0,4,3,1,2503499,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,HOLY ACADEMY
54,62,116,0,6,4,2,2485876,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,"MADARSA ILMUL BANAT, ILMI NAGAR NURPARA"
30,35,65,0,4,1,3,2490361,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,P S BALISTER TOLA
95,138,233,0,7,2,5,2502188,11,110,2008,KISHANGANJ,20097,POTHIA,UCHH MADHYAMIK VIDYALAY GILHABARI GIRL
43,64,107,0,3,3,0,2414129,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS  BALUBARI
68,87,155,0,8,2,6,2455064,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UMS DINGSOL
103,47,150,0,12,11,1,2405202,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,FAIZAN ACADEMY
139,58,197,0,10,7,3,2420715,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,HOLY VISION LITERA  ACADEMY
40,37,77,0,4,4,0,2451228,11,110,2008,KISHANGANJ,20095,KISHANGANJ,MADARSA ILMUL GHANI BABHAN DUBA BELWA
73,57,130,0,3,2,1,2416695,11,110,2008,KISHANGANJ,20097,POTHIA,NPS BAGAL BARI HARIJAN TOLA
51,93,144,0,2,0,2,2501637,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,UCHH MADHYAMIK VIDYALAY GOPALPUR HAT
207,249,456,0,11,7,4,2439826,11,110,2008,KISHANGANJ,20098,THAKURGANJ,UMS DOGACCHI
64,80,144,0,4,2,2,2412440,11,110,2008,KISHANGANJ,20095,KISHANGANJ,PS BALU BARI
53,72,125,0,1,1,0,2458957,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,FAIZUL MUSLEMIN TAKIA SHARIF KATHA MATHA
26,16,42,4,13,12,5,2461304,11,110,2008,KISHANGANJ,20095,KISHANGANJ,HOLY VISION PUBLIC SCHOOL
29,23,52,0,4,4,0,2451237,11,110,2008,KISHANGANJ,20098,THAKURGANJ,MADARSA IMDADIA GOGARIA & CHAINGANJ
44,41,85,0,2,0,2,2488906,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS BAIRGACHHI
98,139,237,0,5,2,3,2501986,11,110,2008,KISHANGANJ,20095,KISHANGANJ,UCHH MADHYAMIK VIDYALAY HALA MALA
58,56,114,0,5,2,3,2455056,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS BALUBARI
19,14,33,0,2,2,0,2485877,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,FALAK PUBLIC SCHOOL
192,248,440,0,7,5,2,2432310,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,UMS DOGIRJA SHERSHAHWADI TOLA
39,18,57,0,5,5,0,2438292,11,110,2008,KISHANGANJ,20098,THAKURGANJ,HOLY VISION PUBLIC SCHOOL
63,62,125,0,4,3,1,2413788,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,MADARSA IMDA DIA KUMHAR TOLI
33,39,72,0,2,0,2,2437233,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS BAISA JUREL
56,59,115,0,11,5,6,2502280,11,110,2008,KISHANGANJ,20097,POTHIA,UCHH MADHYAMIK VIDYALAY HALDA GAON
102,108,210,0,6,3,3,2439334,11,110,2008,KISHANGANJ,20098,THAKURGANJ,UMS DORIA
37,43,80,0,2,0,2,2467345,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS BALUBARI 2
0,55,55,0,10,2,8,2505908,11,110,2008,KISHANGANJ,20095,KISHANGANJ,FATIMA GIRLS SCHOOL
7,5,12,0,5,4,1,2503501,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,ICON PUBLIC SCHOOL
38,48,86,0,5,5,0,2404566,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,MADARSA IMDADUL ULOOM ISLAMPUR KHARI TOLA
71,51,122,0,3,3,0,2450309,11,110,2008,KISHANGANJ,20097,POTHIA,NPS BAKHONALA
181,167,348,0,7,5,2,2501770,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UCHH MADHYAMIK VIDYALAY HALDI KHORA
136,109,245,0,7,5,2,2422217,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,UMS DORIA
63,40,103,0,3,2,1,2458779,11,110,2008,KISHANGANJ,20096,TERHA GACHH,NPS BAKSI TOLA JHALA CHARGHARIA
26,25,51,0,3,2,1,2423760,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,P.S BANABARIA
68,34,102,0,12,9,3,2499331,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,FOUNDATION PUBLIC SCHOOL
100,105,205,0,6,6,0,2403393,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,MADARSA INAMIA RUHUL QURAN
3,0,3,0,0,0,0,2503497,11,110,2008,KISHANGANJ,20095,KISHANGANJ,IDEAL ACADEMY
212,279,491,0,9,7,2,2501762,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UCHH MADHYAMIK VIDYALAY HARIBHASA
132,143,275,0,6,4,2,2407187,11,110,2008,KISHANGANJ,20097,POTHIA,UMS  DUBA NOCHI
43,39,82,0,3,1,2,2477004,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS BANARSI TOLA SINGHIMARI
25,19,44,0,3,1,2,2464808,11,110,2008,KISHANGANJ,20095,KISHANGANJ,N.P.S BALIA
45,31,76,0,7,6,1,2403410,11,110,2008,KISHANGANJ,20095,KISHANGANJ,FRONTIER INTERNATIONAL ACADEMY
14,2,16,0,6,5,1,2475313,11,110,2008,KISHANGANJ,20097,POTHIA,IDEAL PUBLIC SCHOOL
115,144,259,0,10,7,3,2501548,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,UCHH MADHYAMIK VIDYALAY HARIBHASHA
47,58,105,0,5,5,0,2424881,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,MADARSA ISALAHUL MUSLEMIN NAIHAT BHORADAH
128,144,272,0,9,5,4,2488289,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,UMS DUBRI
42,43,85,0,2,2,0,2455051,11,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS BALKADOBA
36,38,74,0,2,0,2,2451719,11,110,2008,KISHANGANJ,20097,POTHIA,PS BANBARI - I
239,99,338,3,0,9,9,2404563,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,GAJENDRA PUBLIC SCHOOL TULSIA
17,11,28,0,6,4,2,2482622,11,110,2008,KISHANGANJ,20098,THAKURGANJ,IDEAL SCHOOL TIKONIA HAT
110,118,228,0,10,10,0,2465780,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,MADARSA ISALAMIYA MUSALDENGA 471
97,189,286,0,7,6,1,2502277,11,110,2008,KISHANGANJ,20097,POTHIA,UCHH MADHYAMIK VIDYALAY HARI POKHAR KANTIGACHH
108,120,228,0,9,5,4,2412443,11,110,2008,KISHANGANJ,20096,TERHA GACHH,UMS DUBRI BASTI USMAN TOLA
7,5,12,0,2,1,1,2483998,11,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS BALUBARI HARIJAN TOLA
41,52,93,0,3,2,1,2468860,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,PS BANSBARI
99,83,182,0,9,5,4,2415556,11,110,2008,KISHANGANJ,20095,KISHANGANJ,GALAXY PUBLIC SCHOOL
