udiseschCode,yearId,yearDesc,stateName,districtName,blockName,villWardName,clusterName,assemblyCd,panDesc,cityDesc,municipalityDesc,assemblyCdDesc,parlCdDesc,schoolName,schLocRU,schLocDesc,schCategoryId,schCategoryDesc,schType,schTypeDesc,lowClass,highClass,schMgmtId,schMgmtCenterId,schMgmtStateDesc,schMgmtNationalDesc,schoolStatus,schStatusName,pincode,tchReg,tchCont,tchPart,tchCat1,tchCat2,tchCat3,tchCat4,tchCat5,tchCat6,tchCat7,tchCat8,tchCat10,tchCat11,totMale,totFemale,totNr,totalTeacher,tchAbove55,totTchBelowGraduate,totTchGraduateAbove,totTchPgraduateAbove,compM,compF,compT,tchInvlovedNonTchAssign,tchRecvdServiceTrng,partTimeInstructor,ftbPr,transptPr,uniformPr,ftbUpr,transptUpr,uniformUpr,totalGrant,totalExpediture,profQual1,profQual2,profQual3,profQual4,profQual5,profQual6,profQual7,profQual8,profQual10,profQual11,profQual12,lgdurbanlocalbodyId,lgdurbanlocalbodyName,lgdwardId,lgdwardName,lgdvillageId,lgdvillName,lgdpanchayatId,lgdvillpanchayatName,lgdblockId,lgdblockName,schoolId,stateId,districtId,blockId
******00601,10,2023-24,BIHAR,KISHANGANJ,KISHANGANJ,WARD NO 22,S.G.SING.M.S.KISHANGANJ,1008001,NA,NA,NA,KISHANGANJ-54,,UMS DILAWAR GANJ,2,2-Urban,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855107.0,8,0,0,1,5,2,0,0,0,0,0,0,0,1,7,0,8,1,3,3,2,0,0,0,0,0,0,122,0,52,93,0,0,0.0,0.0,5,1,1,0,0,0,0,1,0,0,0,249590,Kishanganj-Municipality,35817,Kishanganj (M) - Ward No.10,,,,,0,,2442727,110,2008,20095
******13901,10,2023-24,BIHAR,KISHANGANJ,THAKURGANJ,GOTHRA,A M S THAKURGANJ,1008003,NA,NA,NA,THAKURGANJ-53,,U.M.S.GOTHRA,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855116.0,6,0,0,1,4,1,0,0,0,0,0,0,0,5,1,0,6,1,1,5,0,0,0,0,0,0,0,43,0,0,0,0,0,0.0,0.0,5,0,1,0,0,0,0,0,0,0,0,,,,,222390,Gothra,96886,Kanakpur,1827,THAKURGANJ,2462998,110,2008,20098
******02602,10,2023-24,BIHAR,KISHANGANJ,POTHIA,SARO GORA,U.M.S BAKSA,1008001,NA,NA,NA,KISHANGANJ-54,,U.M.S SAROGORA,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855117.0,8,0,0,0,3,5,0,0,0,0,0,0,0,4,4,0,8,0,2,3,3,0,0,0,0,0,0,177,4,177,121,0,121,75000.0,75000.0,3,0,3,0,0,0,2,0,0,0,0,,,,,222559,Sarogora,96858,Sarogora,1825,POTHIA,2462991,110,2008,20097
******00105,10,2023-24,BIHAR,KISHANGANJ,THAKURGANJ,KUKUR BAGHI,U.M.S KUKURBAGHI,1008003,NA,NA,NA,THAKURGANJ-53,,NPS NEKNAGACHH,1,1-Rural,1,Primary,3,3-Co-educational,1,5,1,1,Department of Education,Department of Education,0,Operational,855116.0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32000.0,32000.0,2,0,0,0,0,0,0,0,0,0,0,,,,,222379,Kukurbaghi,96888,Kukurbaghi,1827,THAKURGANJ,2439032,110,2008,20098
******14701,10,2023-24,BIHAR,KISHANGANJ,THAKURGANJ,KOIYA,M.S.BANDARJHULLA,1008003,NA,NA,NA,THAKURGANJ-53,,PS KOEYA (BEP),1,1-Rural,1,Primary,3,3-Co-educational,1,5,1,1,Department of Education,Department of Education,0,Operational,855107.0,4,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,4,0,2,2,0,0,0,0,0,0,0,145,0,0,0,0,0,50000.0,50000.0,4,0,0,0,0,0,0,0,0,0,0,,,,,222463,Koia,96874,Bandarjhula,1827,THAKURGANJ,2462999,110,2008,20098
******11401,10,2023-24,BIHAR,KISHANGANJ,KOCHADHAMAN,BALIA,UMS BALIA,1008004,NA,NA,NA,KOCHADHAMAN-55,,UMS BALIA,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855115.0,5,0,0,0,0,5,0,0,0,0,0,0,0,1,4,0,5,0,3,2,0,0,0,0,0,0,0,130,0,130,111,0,111,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,,,,,222832,Balia,96817,Baliya,1824,KOCHADHAMAN,2414616,110,2008,20101
******04301,10,2023-24,BIHAR,KISHANGANJ,KOCHADHAMAN,DING SOL,M S KANHAIYABARI,1008004,NA,NA,NA,KOCHADHAMAN-55,,UMS DINGSOL,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855107.0,8,0,0,3,0,5,0,0,0,0,0,0,0,2,6,0,8,0,4,4,0,1,1,0,0,0,0,101,0,101,53,0,53,60000.0,60000.0,5,0,2,0,1,0,0,0,0,0,0,,,,,222870,Kanhaiyabari,96831,Mazgama,1824,KOCHADHAMAN,2455064,110,2008,20101
******02801,10,2023-24,BIHAR,KISHANGANJ,THAKURGANJ,GULSAN BHITA,R.M.S.GALGALIA,1008003,NA,NA,NA,THAKURGANJ-53,,U.M.S. GULSAN BHITA,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855116.0,8,0,0,5,0,3,0,0,0,0,0,0,0,3,5,0,8,1,3,1,4,0,0,0,0,0,0,362,0,0,253,0,0,75000.0,75000.0,6,0,2,0,0,0,0,0,0,0,0,,,,,222389,Churli,96886,Kanakpur,1827,THAKURGANJ,2460571,110,2008,20098
******04401,10,2023-24,BIHAR,KISHANGANJ,BAHADURGANJ,SATAL,UMS GOPALPUR HAT,1008002,NA,NA,NA,BAHADURGANJ-52,,UMS SATAL,2,2-Urban,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855101.0,10,0,0,0,0,10,0,0,0,0,0,0,0,7,3,0,10,2,4,3,3,0,0,0,0,0,0,66,0,52,142,0,142,0.0,0.0,6,1,3,0,0,0,0,0,0,0,0,249589,Bahadurganj-Town Panchayat,1299529,Bahadurganj (NP) - Ward No.17,,,,,0,,2464576,110,2008,20100
******06803,10,2023-24,BIHAR,KISHANGANJ,THAKURGANJ,BESARBATI,M.S.CHURLI,1008003,NA,NA,NA,THAKURGANJ-53,,NPS NICHANBASTI CHAMKIYA BHITHA,1,1-Rural,1,Primary,3,3-Co-educational,1,5,1,1,Department of Education,Department of Education,0,Operational,855116.0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,,,,,222376,Besarbati,96876,Besarbati,1827,THAKURGANJ,2446155,110,2008,20098
******17801,10,2023-24,BIHAR,KISHANGANJ,KOCHADHAMAN,HANDIBHASA,U M S AHMADNAGAR MOUDHO,1008004,NA,NA,NA,KOCHADHAMAN-55,,P.S KOITOR,1,1-Rural,1,Primary,3,3-Co-educational,1,5,1,1,Department of Education,Department of Education,0,Operational,855115.0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,,,,,222884,Koitor,96833,Moudho,1824,KOCHADHAMAN,2457278,110,2008,20101
******03601,10,2023-24,BIHAR,KISHANGANJ,TERHA GACHH,BALUA DANGI,M S BIBIGANJ,1008002,NA,NA,NA,BAHADURGANJ-52,,UMS BALUA DANGI,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855101.0,8,0,0,0,5,3,0,0,0,0,0,0,0,3,5,0,8,0,0,6,2,0,0,0,0,0,0,111,0,111,63,0,65,0.0,0.0,8,0,0,0,0,0,0,0,0,0,0,,,,,222292,Baluadandgi,96865,Dak Pokhar,1826,TERHAGACHH,2411690,110,2008,20096
******04101,10,2023-24,BIHAR,KISHANGANJ,THAKURGANJ,DOGACHHI,M.S.RUIDHASA,1008003,NA,NA,NA,THAKURGANJ-53,,UMS DOGACCHI,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855116.0,11,0,0,10,1,0,0,0,0,0,0,0,0,7,4,0,11,0,1,5,5,0,0,0,0,0,0,33,0,32,0,0,0,85000.0,85000.0,9,0,2,0,0,0,0,0,0,0,0,,,,,222415,Dogachhi,96880,Chettal,1827,THAKURGANJ,2439826,110,2008,20098
******04901,10,2023-24,BIHAR,KISHANGANJ,KOCHADHAMAN,SAT BHITTA,M.S.BARIJAN,1008004,NA,NA,NA,KOCHADHAMAN-55,,UMS SATBHITTA,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855107.0,6,0,0,0,0,6,0,0,0,0,0,0,0,5,1,0,6,1,1,3,2,0,0,0,0,0,0,64,1,23,63,0,17,0.0,0.0,6,0,0,0,0,0,0,0,0,0,0,,,,,222871,Satbhitha,96818,Barizan Pothimari Zagir,1824,KOCHADHAMAN,2410986,110,2008,20101
******04301,10,2023-24,BIHAR,KISHANGANJ,BAHADURGANJ,GUNA CHAURASI,M.S.BAHADURGANJ,1008002,NA,NA,NA,BAHADURGANJ-52,,UMS GUNA CHAURASI,2,2-Urban,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855101.0,9,0,0,0,8,1,0,0,0,0,0,0,0,3,6,0,9,1,6,0,3,0,0,0,0,0,0,140,0,140,86,0,86,85000.0,85000.0,7,0,1,0,1,0,0,0,0,0,0,249589,Bahadurganj-Town Panchayat,62545,Bahadurganj (NP) - Ward No.4,,,,,0,,2453475,110,2008,20100
******14501,10,2023-24,BIHAR,KISHANGANJ,THAKURGANJ,NIMBUGURI,R.M.S.GALGALIA,1008003,NA,NA,NA,THAKURGANJ-53,,NPS NIMBUGURI (PASWAN TOLA),1,1-Rural,1,Primary,3,3-Co-educational,1,5,1,1,Department of Education,Department of Education,0,Operational,855106.0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,1,0,0,0,0,0,0,56,0,0,0,0,0,25000.0,25000.0,2,0,0,0,0,0,0,0,0,0,0,,,,,222375,Bhatgaon,96878,Bhat Gaon,1827,THAKURGANJ,2462511,110,2008,20098
******02901,10,2023-24,BIHAR,KISHANGANJ,POTHIA,KOLTHA,M.S MARIA,1008001,NA,NA,NA,KISHANGANJ-54,,PS KOLTHA,1,1-Rural,1,Primary,3,3-Co-educational,1,5,1,1,Department of Education,Department of Education,0,Operational,855117.0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,3,0,3,0,0,0,0,0,0,0,0,200,0,200,0,0,0,55000.0,55000.0,3,0,0,0,0,0,0,0,0,0,0,,,,,222606,Koltha,96850,Koltha,1825,POTHIA,2466581,110,2008,20097
******08902,10,2023-24,BIHAR,KISHANGANJ,TERHA GACHH,DEORY KAST KHARRA,M S BHOJPUR BALUA,1008002,NA,NA,NA,BAHADURGANJ-52,,UMS BALUA JAGAIR,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855101.0,7,0,0,0,6,1,0,0,0,0,0,0,0,4,3,0,7,0,6,0,1,0,0,0,0,0,0,204,138,43,64,53,10,0.0,0.0,6,1,0,0,0,0,0,0,0,0,0,,,,,222280,Deorikhas,96864,Chilahnia,1826,TERHAGACHH,2477281,110,2008,20096
******03405,10,2023-24,BIHAR,KISHANGANJ,DIGHAL BANK,SATKAUWA,M.S.TAPPU HAT,1008003,NA,NA,NA,THAKURGANJ-53,,UMS DOGIRJA SHERSHAHWADI TOLA,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855101.0,7,0,0,0,0,7,0,0,0,0,0,0,0,5,2,0,7,0,5,1,1,0,0,0,0,0,0,304,0,193,212,0,110,85000.0,85000.0,6,0,0,0,0,0,1,0,0,0,0,,,,,222337,Ikra,96795,Ekra,1822,DIGHALBANK,2432310,110,2008,20099
******04501,10,2023-24,BIHAR,KISHANGANJ,THAKURGANJ,GIDHIN GOLA,A M S THAKURGANJ,1008003,NA,NA,NA,THAKURGANJ-53,,UMS GUNJAR MARI,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855116.0,6,0,0,1,5,0,0,0,0,0,0,0,0,3,3,0,6,0,4,1,1,0,0,0,0,0,0,10,0,0,0,0,0,0.0,0.0,3,0,2,0,0,0,1,0,0,0,0,,,,,222393,Giddhnikola,96894,Sakhua Dali,1827,THAKURGANJ,2417411,110,2008,20098
******08801,10,2023-24,BIHAR,KISHANGANJ,POTHIA,SATBOLIA,M.S. CHHATAR GACHH,1008001,NA,NA,NA,KISHANGANJ-54,,UMS SAT BOLIA,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855117.0,7,0,0,1,5,1,0,0,0,0,0,0,0,6,1,0,7,1,2,4,1,0,0,0,0,0,0,103,0,83,92,0,89,0.0,0.0,3,0,4,0,0,0,0,0,0,0,0,,,,,222609,Chhatar Gachh,96843,Chhattergachh.,1825,POTHIA,2473850,110,2008,20097
******08401,10,2023-24,BIHAR,KISHANGANJ,TERHA GACHH,KUCHHA BENUARH,M S KUWARI,1008002,NA,NA,NA,BAHADURGANJ-52,,PS KUCHHA BENUGARH,1,1-Rural,1,Primary,3,3-Co-educational,1,5,1,1,Department of Education,Department of Education,0,Operational,855101.0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,1,0,0,0,0,0,54,0,0,0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,,,,,222242,Benugarh,96865,Dak Pokhar,1826,TERHAGACHH,2436754,110,2008,20096
******06203,10,2023-24,BIHAR,KISHANGANJ,THAKURGANJ,KARUAMANI,SUBABAI G.M.S.THAKURGANJ,1008003,NA,NA,NA,THAKURGANJ-53,,NPS NOORI BASTI,1,1-Rural,1,Primary,3,3-Co-educational,1,5,1,1,Department of Education,Department of Education,0,Operational,855116.0,3,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,1,2,0,0,0,0,0,0,63,0,0,0,0,0,55000.0,55000.0,1,0,2,0,0,0,0,0,0,0,0,,,,,222411,Karuamani,96887,Kharudah,1827,THAKURGANJ,2482866,110,2008,20098
******11001,10,2023-24,BIHAR,KISHANGANJ,POTHIA,DHANTOLA,U.M.S ARRABARI,1008001,NA,NA,NA,KISHANGANJ-54,,UMS BALU BARI,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855107.0,6,0,0,3,0,3,0,0,0,0,0,0,0,5,1,0,6,0,1,2,3,0,0,0,0,0,0,25,0,17,1,0,0,60000.0,60000.0,4,1,1,0,0,0,0,0,0,0,0,,,,,222617,Arrabari,96857,Raypur,1825,POTHIA,2430425,110,2008,20097
******16701,10,2023-24,BIHAR,KISHANGANJ,THAKURGANJ,DORIA,M.S.BANDARJHULLA,1008003,NA,NA,NA,THAKURGANJ-53,,UMS DORIA,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855107.0,6,0,0,6,0,0,0,0,0,0,0,0,0,3,3,0,6,0,1,5,0,0,0,0,1,0,0,116,0,8,58,0,0,0.0,0.0,5,1,0,0,0,0,0,0,0,0,0,,,,,222465,Jiapokhar,96874,Bandarjhula,1827,THAKURGANJ,2439334,110,2008,20098
******06201,10,2023-24,BIHAR,KISHANGANJ,BAHADURGANJ,GOWABARI,U.M.S BILASI,1008002,NA,NA,NA,BAHADURGANJ-52,,UMS GUWABARI,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855101.0,7,0,0,0,6,1,0,0,0,0,0,0,0,2,5,0,7,0,6,1,0,1,0,0,0,0,0,99,0,1,89,1,8,0.0,0.0,5,0,0,0,0,0,2,0,0,0,0,,,,,222679,Guabari,96780,Gua Bari,1821,BAHADURGANJ,2475724,110,2008,20100
******02701,10,2023-24,BIHAR,KISHANGANJ,KISHANGANJ,SINGHIA KULAMANI,U.M.S TEOSA,1008001,NA,NA,NA,KISHANGANJ-54,,UMS SATKHAMAR,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855107.0,7,0,0,0,7,0,0,0,0,0,0,0,0,5,2,0,7,1,2,2,3,0,0,0,0,0,0,110,0,45,139,0,37,0.0,0.0,5,0,2,0,0,0,0,0,0,0,0,,,,,222930,Satkhamhar,96814,Singhia Kulamani,1823,KISHANGANJ,2413201,110,2008,20095
******09701,10,2023-24,BIHAR,KISHANGANJ,TERHA GACHH,NRITYASHALA,M S KUWARI,1008002,NA,NA,NA,BAHADURGANJ-52,,NPS NRITYASHALA,1,1-Rural,1,Primary,3,3-Co-educational,1,5,1,1,Department of Education,Department of Education,0,Operational,855101.0,3,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,,,,,222241,Sirnia,96865,Dak Pokhar,1826,TERHAGACHH,2422210,110,2008,20096
******04403,10,2023-24,BIHAR,KISHANGANJ,TERHA GACHH,PIPRA,M S BAIRIA,1008002,NA,NA,NA,BAHADURGANJ-52,,PS KUMHARTOLI PIPRA,1,1-Rural,1,Primary,3,3-Co-educational,1,5,1,1,Department of Education,Department of Education,0,Operational,855101.0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,28,0,0,0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,,,,,222239,Pipra,96871,Kaalpeer,1826,TERHAGACHH,2447308,110,2008,20096
******02201,10,2023-24,BIHAR,KISHANGANJ,DIGHAL BANK,DORIA,SOHAN M S DHANTOLA,1008003,NA,NA,NA,THAKURGANJ-53,,UMS DORIA,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855101.0,7,0,0,0,0,7,0,0,0,0,0,0,0,5,2,0,7,0,3,1,3,0,0,0,0,0,0,103,0,0,157,0,4,85000.0,85000.0,2,0,0,0,5,0,0,0,0,0,0,,,,,222356,Doria,96793,Dhantola,1822,DIGHALBANK,2422217,110,2008,20099
******03504,10,2023-24,BIHAR,KISHANGANJ,THAKURGANJ,SAKHUA DALI,UMS BALUBARI,1008003,NA,NA,NA,THAKURGANJ-53,,UMS BALUBARI,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855116.0,5,0,0,0,4,1,0,0,0,0,0,0,0,5,0,0,5,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,2000.0,3,0,2,0,0,0,0,0,0,0,0,,,,,222405,Sakhuadali,96894,Sakhua Dali,1827,THAKURGANJ,2441838,110,2008,20098
******12901,10,2023-24,BIHAR,KISHANGANJ,THAKURGANJ,GWALGACHH,UMS BALUBARI,1008003,NA,NA,NA,THAKURGANJ-53,,UMS GWALGACHH,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855116.0,5,0,0,1,4,0,0,0,0,0,0,0,0,3,2,0,5,0,2,3,0,0,0,0,0,0,0,252,0,252,113,0,113,0.0,0.0,4,0,0,0,0,0,0,1,0,0,0,,,,,222380,Dhakpara,96888,Kukurbaghi,1827,THAKURGANJ,2428131,110,2008,20098
******07501,10,2023-24,BIHAR,KISHANGANJ,BAHADURGANJ,SHAKOUR,M.S NATWA PARA,1008002,NA,NA,NA,BAHADURGANJ-52,,UMS SHAKOR,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855107.0,4,0,0,0,4,0,0,0,0,0,0,0,0,3,1,0,4,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,4,0,0,0,0,0,0,0,0,0,0,,,,,222760,Sakaur,96786,Natuapara,1821,BAHADURGANJ,2446161,110,2008,20100
******14401,10,2023-24,BIHAR,KISHANGANJ,KOCHADHAMAN,PACK TOLA,M.S.BARIJAN,1008004,NA,NA,NA,KOCHADHAMAN-55,,NPS PACK TOLA BARIJAN,1,1-Rural,1,Primary,3,3-Co-educational,1,5,1,1,Department of Education,Department of Education,0,Operational,855107.0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,1,0,0,0,0,0,0,126,0,105,0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,,,,,222866,Barijan Pothimari Jagir,96818,Barizan Pothimari Zagir,1824,KOCHADHAMAN,2479972,110,2008,20101
******10201,10,2023-24,BIHAR,KISHANGANJ,DIGHAL BANK,DODRA,M.S.PATTHARGHATTI,1008002,NA,NA,NA,BAHADURGANJ-52,,PS KURHELI BATHNA,1,1-Rural,1,Primary,3,3-Co-educational,1,5,1,1,Department of Education,Department of Education,0,Operational,855101.0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,3,0,1,1,1,0,0,0,0,0,0,88,0,33,0,0,0,57000.0,57000.0,2,0,1,0,0,0,0,0,0,0,0,,,,,222336,Kudheli,96801,Patharghatti,1822,DIGHALBANK,2447704,110,2008,20099
******18501,10,2023-24,BIHAR,KISHANGANJ,POTHIA,DHULABARI,M.S SOHAGI DANGI,1008001,NA,NA,NA,KISHANGANJ-54,,U.M.S BANGDOGRA,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855116.0,6,0,0,3,1,2,0,0,0,0,0,0,0,1,5,0,6,0,2,4,0,0,0,0,0,0,0,52,0,48,40,0,38,60000.0,60000.0,4,0,1,0,0,0,1,0,0,0,0,,,,,222528,Burhnai,96842,Budhnai,1825,POTHIA,2466136,110,2008,20097
******00702,10,2023-24,BIHAR,KISHANGANJ,POTHIA,DUBA NOCHI,M.S. GIRLS GILHABARI,1008001,NA,NA,NA,KISHANGANJ-54,,UMS  DUBA NOCHI,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855117.0,7,0,0,2,1,4,0,0,0,0,0,0,0,5,2,0,7,1,0,5,2,1,2,0,0,0,0,129,0,129,124,0,123,0.0,0.0,5,0,2,0,0,0,0,0,0,0,0,,,,,222513,Dubanochi,96845,Doobanochi,1825,POTHIA,2407187,110,2008,20097
******16801,10,2023-24,BIHAR,KISHANGANJ,KOCHADHAMAN,FATEHPUR,UMS BALIA,1008004,NA,NA,NA,KOCHADHAMAN-55,,UMS HAJI JALAL TOLA FATEHPUR,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855115.0,5,0,0,1,1,3,0,0,0,0,0,0,0,1,4,0,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,0,1,0,0,0,2,0,0,0,0,,,,,222842,Makraha,96817,Baliya,1824,KOCHADHAMAN,2434355,110,2008,20101
******00804,10,2023-24,BIHAR,KISHANGANJ,TERHA GACHH,BAIRIA,MS SHISHAGACHHI,1008002,NA,NA,NA,BAHADURGANJ-52,,UMS SHISHAGACHHI,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855101.0,7,0,0,0,7,0,0,0,0,0,0,0,0,6,1,0,7,1,5,0,2,0,0,0,0,0,0,130,0,116,97,0,67,0.0,0.0,7,0,0,0,0,0,0,0,0,0,0,,,,,222258,Rampur,96863,Bhorha,1826,TERHAGACHH,2477351,110,2008,20096
******02703,10,2023-24,BIHAR,KISHANGANJ,POTHIA,RAMNIAPOKHER,A.M.S POTHIA,1008001,NA,NA,NA,KISHANGANJ-54,,N.P.S PAKLI BARI,1,1-Rural,1,Primary,3,3-Co-educational,1,5,1,1,Department of Education,Department of Education,0,Operational,855117.0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,2,0,0,0,0,0,0,56,0,55,0,0,0,25000.0,25000.0,2,0,0,0,0,0,0,0,0,0,0,,,,,222560,Ramaniapokhar,96858,Sarogora,1825,POTHIA,2475600,110,2008,20097
******08801,10,2023-24,BIHAR,KISHANGANJ,KOCHADHAMAN,CHIKNI,KANYA UMS MAJKURI KUSHPARA,1008004,NA,NA,NA,KOCHADHAMAN-55,,PS KUSHPARA,1,1-Rural,1,Primary,3,3-Co-educational,1,5,1,1,Department of Education,Department of Education,0,Operational,855115.0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,1,0,4,1,1,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0.0,0.0,4,0,0,0,0,0,0,0,0,0,0,,,,,222826,Kushpara,96832,Mazkuri,1824,KOCHADHAMAN,2477775,110,2008,20101
******01401,10,2023-24,BIHAR,KISHANGANJ,DIGHAL BANK,BANS BARI,M.S.GANDHARV DANGA,1008003,NA,NA,NA,THAKURGANJ-53,,UMS BANS BARI,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855108.0,5,0,0,0,0,5,0,0,0,0,0,0,0,3,2,0,5,0,1,2,2,0,0,0,0,0,0,81,0,0,84,0,1,82000.0,82000.0,4,0,1,0,0,0,0,0,0,0,0,,,,,222340,Karuamani,96797,Karuwamani,1822,DIGHALBANK,2466043,110,2008,20099
******04201,10,2023-24,BIHAR,KISHANGANJ,DIGHAL BANK,DUBRI,M.S.GANDHARV DANGA,1008003,NA,NA,NA,THAKURGANJ-53,,UMS DUBRI,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855101.0,9,0,0,0,1,8,0,0,0,0,0,0,0,5,4,0,9,0,4,4,1,0,0,0,4,0,0,150,0,78,112,0,43,85000.0,85000.0,1,0,1,0,7,0,0,0,0,0,0,,,,,222309,Dubri Khas,96800,Mangura,1822,DIGHALBANK,2488289,110,2008,20099
******08201,10,2023-24,BIHAR,KISHANGANJ,POTHIA,HALDI BARI,U.M.S. CHICHUABARI,1008001,NA,NA,NA,KISHANGANJ-54,,UMS  HALDI BARI,1,1-Rural,2,Primary with Upper Primary,3,3-Co-educational,1,8,1,1,Department of Education,Department of Education,0,Operational,855117.0,11,0,0,0,1,10,0,0,0,0,0,0,0,6,5,0,11,1,3,3,5,0,0,0,0,0,0,246,0,32,160,0,20,85000.0,85000.0,8,1,2,0,0,0,0,0,0,0,0,,,,,222595,Haldibari,96858,Sarogora,1825,POTHIA,2484471,110,2008,20097
